date;prediction
2022-09-22;0.20592247474747483
2022-09-23;0.0
2022-09-24;0.19601766620462474
2022-09-25;0.0
2022-09-26;0.0
2022-09-27;0.30303270766471246
2022-09-28;0.0
2022-09-29;0.0
2022-09-30;0.3653511726534563
2022-10-01;0.16884802836052837
2022-10-02;0.30782284417508887
2022-10-03;0.33817321782758775
2022-10-04;0.20520656498644144
2022-10-05;0.5724858563005616
2022-10-06;0.3401681096681098
2022-10-07;1.3861731379731375
2022-10-08;0.9780830586080583
2022-10-09;0.9366402958152958
2022-10-10;0.2965952380952382
2022-10-11;0.2861480685980685
2022-10-12;0.6981964285714279
2022-10-13;0.33267610346440785
2022-10-14;0.4961441475191477
2022-10-15;0.8831627436203291
2022-10-16;0.4309039044289043
2022-10-17;0.6212381899146616
2022-10-18;0.4967787117122636
2022-10-19;0.4266420658183684
2022-10-20;0.29225906854583333
2022-10-21;0.0
2022-10-22;0.7065571322468375
2022-10-23;0.9829720557220566
2022-10-24;1.2898575396825405
2022-10-25;0.5125638888888888
2022-10-26;0.8429757964257967
2022-10-27;0.04239818850739905
2022-10-28;0.7352555555555551
2022-10-29;0.1433636853342737
2022-10-30;0.48376681096681107
2022-10-31;0.0
2022-11-01;0.0
2022-11-02;0.4465093409256721
2022-11-03;0.16870550144300134
2022-11-04;0.20520656498644144
2022-11-05;0.3679894272394268
2022-11-06;0.45845212586265083
2022-11-07;0.511503013988823
2022-11-08;0.23528787051494218
2022-11-09;0.2459642149542183
2022-11-10;0.12340397316713334
2022-11-11;0.14926853734052606
2022-11-12;0.0
2022-11-13;0.5005659997424317
2022-11-14;0.35287503972611894
2022-11-15;0.4365106163487352
2022-11-16;0.6974617628053289
2022-11-17;0.4540867078517566
2022-11-18;0.6700685504897583
2022-11-19;0.39679226051725974
2022-11-20;0.5006516081141072
2022-11-21;2.164477175602177
2022-11-22;0.7065571322468375
2022-11-23;0.9829720557220566
2022-11-24;0.574396828171828
2022-11-25;0.7991034127637072
2022-11-26;0.48656215173715134
2022-11-27;0.25772230786813194
2022-11-28;0.3063916463890502
2022-11-29;0.1433636853342737
2022-11-30;0.48376681096681107
2022-12-01;0.8588303696303708
2022-12-02;1.6098281746031748
2022-12-03;0.7537960317460309
2022-12-04;0.3339092324342322
2022-12-05;0.83453643023643
2022-12-06;0.3401681096681098
2022-12-07;1.7944466810966813
2022-12-08;1.0087919691419682
2022-12-09;0.2459642149542183
2022-12-10;0.3645298156092271
2022-12-11;0.6807896708683489
2022-12-12;0.10486621551822817
2022-12-13;0.5005659997424317
2022-12-14;0.4961441475191477
2022-12-15;0.8831627436203291
2022-12-16;0.4309039044289043
2022-12-17;0.4540867078517566
2022-12-18;0.4967787117122636
2022-12-19;0.4266420658183684
2022-12-20;0.28170893377778083
2022-12-21;0.3830513943638136
2022-12-22;0.20592247474747483
2022-12-23;0.0
2022-12-24;0.19601766620462474
2022-12-25;0.25073335006496805
2022-12-26;0.2213329948817955
2022-12-27;0.30303270766471246
2022-12-28;0.0
2022-12-29;0.0
2022-12-30;0.3653511726534563
2022-12-31;0.004241774891774892
