CAP;NOME_COM;COD_COM;DATA;PM10_DAILY_ugm-3;PM2p5_DAILY_ugm-3;NOx_DAILY_ugm-3;SO2_DAILY_ugm-3;O3_DAILY_ugm-3;NMVOC_DAILY_ugm-3;TMIN_DAILY_C;TMAX_DAILY_C;RHMIN_DAILY_%;RHMAX_DAILY_%;PREC_DAILY_mm;SSWTOT_DAILY_Whm-2
25136;BRESCIA;17029;29/04/19;14;10;34;2;46;22;7.5;16.1;60;90;1.0;3953
25136;BRESCIA;17029;30/04/19;16;11;40;2;56;28;6.5;22.5;38;88;0.0;6889
25136;BRESCIA;17029;01/05/19;16;11;18;2;84;22;10.7;23.3;40;76;0.0;7479
25136;BRESCIA;17029;02/05/19;19;11;33;2;78;23;9.9;22.4;48;88;2.3;6738
25136;BRESCIA;17029;03/05/19;12;6;26;2;55;11;11.0;17.7;75;95;9.6;2496
25136;BRESCIA;17029;04/05/19;12;7;21;2;64;11;10.1;19.3;59;95;12.1;3871
25136;BRESCIA;17029;05/05/19;8;6;14;2;62;12;6.4;11.7;66;93;20.9;1964
25136;BRESCIA;17029;06/05/19;14;11;30;1;50;20;6.6;17.6;43;91;0.0;6417
25136;BRESCIA;17029;07/05/19;17;13;31;1;68;21;6.3;19.4;41;79;0.0;7095
25136;BRESCIA;17029;08/05/19;22;13;30;2;51;18;9.8;14.0;66;95;18.4;1400
25136;BRESCIA;17029;09/05/19;13;7;33;2;63;20;8.9;19.7;57;96;3.5;6086
25136;BRESCIA;17029;10/05/19;23;14;31;3;63;27;10.8;23.0;51;89;0.2;5555
25136;BRESCIA;17029;11/05/19;21;12;22;2;60;19;10.9;20.2;66;92;11.9;3039
25136;BRESCIA;17029;12/05/19;10;7;22;2;48;20;9.7;13.3;88;95;5.6;1939
25136;BRESCIA;17029;13/05/19;15;10;42;2;36;26;10.5;17.3;65;92;1.1;2137
25136;BRESCIA;17029;14/05/19;17;13;28;2;50;21;7.2;17.8;54;91;1.5;4660
25136;BRESCIA;17029;15/05/19;16;10;30;2;50;27;5.0;14.8;65;90;0.0;4084
25136;BRESCIA;17029;16/05/19;22;16;34;2;51;29;6.6;18.9;53;92;0.2;5046
25136;BRESCIA;17029;17/05/19;15;9;24;2;66;19;11.6;20.1;52;82;0.2;5863
25136;BRESCIA;17029;18/05/19;11;8;24;2;47;19;11.7;16.9;70;95;3.5;1837
25136;BRESCIA;17029;19/05/19;10;10;20;2;35;19;11.9;15.6;84;96;8.0;1982
25136;BRESCIA;17029;20/05/19;14;14;29;2;36;36;11.8;14.7;90;96;11.3;1603
25136;BRESCIA;17029;21/05/19;20;13;27;3;52;28;13.0;20.9;66;95;3.8;4650
25136;BRESCIA;17029;22/05/19;19;11;31;2;57;28;11.8;22.7;59;96;5.1;5573
25136;BRESCIA;17029;23/05/19;18;12;33;2;74;30;12.9;24.4;50;93;0.0;7791
25136;BRESCIA;17029;24/05/19;25;16;31;2;76;30;14.5;24.0;59;89;21.8;4564
25136;BRESCIA;17029;25/05/19;16;8;19;2;70;21;14.2;24.5;50;94;9.2;6410
25136;BRESCIA;17029;26/05/19;13;9;20;2;68;16;15.4;21.1;60;94;0.6;4607
25136;BRESCIA;17029;27/05/19;13;9;29;2;48;25;14.2;16.9;83;95;3.8;1142
25136;BRESCIA;17029;28/05/19;15;10;33;2;46;33;12.6;22.9;65;96;14.2;4327
25136;BRESCIA;17029;29/05/19;13;8;31;2;35;30;11.8;19.3;69;95;3.2;3766
25136;BRESCIA;17029;30/05/19;15;11;27;2;54;24;11.9;22.5;58;93;0.0;5348
25136;BRESCIA;17029;31/05/19;12;8;30;2;75;21;12.4;24.7;41;83;0.0;8368
25136;BRESCIA;17029;01/06/19;19;13;23;2;93;22;13.3;27.8;38;81;0.0;8284
25136;BRESCIA;17029;02/06/19;17;13;20;2;102;20;15.7;29.9;41;78;0.0;8195
25136;BRESCIA;17029;03/06/19;27;19;31;2;106;30;17.8;31.0;43;76;0.0;8159
25136;BRESCIA;17029;04/06/19;30;20;30;3;101;36;18.2;30.9;46;80;0.2;6951
25136;BRESCIA;17029;05/06/19;38;25;29;3;98;31;17.0;29.7;45;82;0.0;7755
25136;BRESCIA;17029;06/06/19;29;21;24;2;75;22;16.7;25.9;51;89;0.0;5490
25136;BRESCIA;17029;07/06/19;23;15;24;2;81;19;15.1;27.1;38;88;0.0;7343
25136;BRESCIA;17029;08/06/19;31;17;24;2;88;18;17.0;30.3;37;81;0.0;7971
25136;BRESCIA;17029;09/06/19;32;18;19;2;84;14;18.3;28.1;54;74;0.2;4012
25136;BRESCIA;17029;10/06/19;37;17;28;2;71;14;20.0;30.1;39;80;1.2;5213
25136;BRESCIA;17029;11/06/19;48;22;26;3;74;17;17.8;29.8;54;91;12.8;6122
25136;BRESCIA;17029;12/06/19;38;25;27;2;62;22;18.6;29.8;43;86;0.0;6156
25136;BRESCIA;17029;13/06/19;18;12;30;3;83;20;14.2;29.8;24;82;0.0;8894
25136;BRESCIA;17029;14/06/19;21;11;32;3;96;19;16.7;31.0;31;61;0.0;7156
25136;BRESCIA;17029;15/06/19;38;20;20;3;94;20;18.8;31.1;47;76;0.0;7326
25136;BRESCIA;17029;16/06/19;25;13;19;3;101;25;17.7;31.1;33;84;0.0;8610
25136;BRESCIA;17029;17/06/19;20;10;28;3;87;23;18.8;30.8;40;68;0.0;8236
25136;BRESCIA;17029;18/06/19;26;15;28;3;98;27;20.2;31.2;41;73;0.2;7660
25136;BRESCIA;17029;19/06/19;27;16;24;3;101;29;21.3;32.0;36;75;0.2;8000
25136;BRESCIA;17029;20/06/19;25;17;30;4;100;31;19.9;31.2;29;75;0.0;8029
25136;BRESCIA;17029;21/06/19;27;15;28;4;109;27;18.6;31.1;37;70;0.0;7449
25136;BRESCIA;17029;22/06/19;17;10;21;3;70;18;17.8;24.8;57;84;7.2;3008
25136;BRESCIA;17029;23/06/19;15;8;20;3;90;20;15.6;30.5;46;88;0.0;8431
25136;BRESCIA;17029;24/06/19;25;15;29;3;125;26;19.3;33.2;42;81;0.0;8332
25136;BRESCIA;17029;25/06/19;28;16;27;2;112;29;21.2;34.1;43;78;0.0;7661
25136;BRESCIA;17029;26/06/19;43;23;29;2;134;38;22.2;35.9;47;80;0.0;8040
25136;BRESCIA;17029;27/06/19;52;28;24;3;147;48;23.7;37.4;48;82;0.0;8170
25136;BRESCIA;17029;28/06/19;41;24;24;4;128;29;24.0;35.4;47;74;0.0;7964
25136;BRESCIA;17029;29/06/19;24;15;17;4;119;19;24.2;33.6;38;65;0.0;8143
25136;BRESCIA;17029;30/06/19;28;17;19;4;129;21;21.7;35.2;38;72;0.0;8224
25136;BRESCIA;17029;01/07/19;35;19;28;4;121;31;22.4;35.4;38;71;0.0;7649
25136;BRESCIA;17029;02/07/19;28;13;26;2;110;33;22.0;34.9;38;78;0.0;7810
25136;BRESCIA;17029;03/07/19;25;14;24;1;112;26;19.0;34.4;41;90;4.0;7244
25136;BRESCIA;17029;04/07/19;16;9;24;2;94;29;17.4;31.7;44;91;0.0;8104
25136;BRESCIA;17029;05/07/19;27;15;33;2;123;37;20.2;33.7;47;79;0.0;8225
25136;BRESCIA;17029;06/07/19;28;18;21;2;110;31;21.5;34.1;43;79;0.0;7993
25136;BRESCIA;17029;07/07/19;21;15;17;2;88;24;21.6;32.9;45;77;0.0;6287
25136;BRESCIA;17029;08/07/19;21;10;27;2;91;26;21.0;32.4;37;73;0.0;7612
25136;BRESCIA;17029;09/07/19;19;12;19;2;80;24;20.3;29.4;52;83;2.9;5189
25136;BRESCIA;17029;10/07/19;16;11;21;2;71;20;19.6;27.6;45;82;0.1;4937
25136;BRESCIA;17029;11/07/19;22;11;23;2;82;22;19.4;27.5;45;81;1.5;5582
25136;BRESCIA;17029;12/07/19;23;13;24;2;91;27;17.6;30.3;44;83;1.0;7561
25136;BRESCIA;17029;13/07/19;19;12;21;1;86;21;18.8;28.5;51;84;5.7;5246
25136;BRESCIA;17029;14/07/19;8;5;14;2;89;14;15.7;29.6;32;76;3.6;7802
25136;BRESCIA;17029;15/07/19;10;6;20;1;61;21;16.6;24.6;56;83;5.2;4260
25136;BRESCIA;17029;16/07/19;15;9;27;2;74;26;15.7;28.4;42;82;0.0;7829
25136;BRESCIA;17029;17/07/19;19;10;33;2;97;31;18.0;30.3;38;78;0.0;7743
25136;BRESCIA;17029;18/07/19;19;12;29;2;81;33;19.3;28.7;48;76;0.7;5487
25136;BRESCIA;17029;19/07/19;24;13;28;1;103;31;18.2;30.7;43;79;0.0;7394
25136;BRESCIA;17029;20/07/19;27;16;22;2;115;25;20.6;32.0;40;79;0.0;7162
25136;BRESCIA;17029;21/07/19;27;18;18;2;108;25;21.1;32.8;39;75;0.0;7812
25136;BRESCIA;17029;22/07/19;34;21;23;2;112;30;23.0;32.5;51;77;0.0;6594
25136;BRESCIA;17029;23/07/19;39;27;28;2;114;33;23.2;34.4;45;82;0.0;6978
25136;BRESCIA;17029;24/07/19;38;21;24;2;124;36;24.6;35.6;46;77;0.0;7219
25136;BRESCIA;17029;25/07/19;40;20;31;2;115;37;25.3;36.9;41;76;0.2;7278
25136;BRESCIA;17029;26/07/19;20;11;21;3;92;37;23.1;36.2;31;73;0.1;7590
25136;BRESCIA;17029;27/07/19;18;11;16;2;73;28;18.4;32.4;46;92;12.3;5298
25136;BRESCIA;17029;28/07/19;18;13;15;3;61;24;17.6;26.3;63;91;0.0;3473
25136;BRESCIA;17029;29/07/19;17;9;28;3;66;31;20.4;32.8;47;83;0.0;7332
25136;BRESCIA;17029;30/07/19;24;14;29;3;81;40;20.7;33.8;45;83;0.0;7613
25136;BRESCIA;17029;31/07/19;23;14;29;3;78;31;22.3;32.2;49;77;0.0;4897
25136;BRESCIA;17029;01/08/19;24;14;26;3;93;30;20.2;32.8;47;77;0.0;6819
25136;BRESCIA;17029;02/08/19;17;12;26;3;74;30;16.2;30.2;51;90;34.3;3868
25136;BRESCIA;17029;03/08/19;12;6;23;3;66;23;15.2;30.7;38;87;0.0;7666
25136;BRESCIA;17029;04/08/19;15;9;15;3;93;16;19.1;30.8;44;74;0.0;7360
25136;BRESCIA;17029;05/08/19;20;11;23;3;92;24;20.3;31.3;47;76;0.0;7135
25136;BRESCIA;17029;06/08/19;25;18;23;3;87;29;20.9;30.8;52;89;27.1;5823
25136;BRESCIA;17029;07/08/19;15;9;19;2;72;22;19.3;28.4;59;93;9.6;3822
25136;BRESCIA;17029;08/08/19;20;13;22;3;60;26;18.6;30.3;58;94;0.0;6648
25136;BRESCIA;17029;09/08/19;25;15;23;3;68;28;21.0;31.9;52;88;0.0;6825
25136;BRESCIA;17029;10/08/19;28;18;20;2;75;27;22.4;32.6;53;84;0.0;6161
25136;BRESCIA;17029;11/08/19;27;16;12;2;74;20;22.8;33.2;51;86;0.0;6827
25136;BRESCIA;17029;12/08/19;24;17;15;3;51;21;20.0;31.3;53;90;5.4;2380
25136;BRESCIA;17029;13/08/19;20;11;16;2;51;22;19.4;29.3;57;92;0.0;5765
25136;BRESCIA;17029;14/08/19;12;8;15;3;61;22;18.8;27.6;45;83;0.0;6056
25136;BRESCIA;17029;15/08/19;11;6;13;3;69;20;18.2;28.2;42;78;0.0;6247
25136;BRESCIA;17029;16/08/19;10;5;16;3;72;23;18.1;28.1;43;78;0.0;6750
25136;BRESCIA;17029;17/08/19;13;6;17;3;80;19;17.7;28.8;45;78;0.0;6306
25136;BRESCIA;17029;18/08/19;21;13;14;3;89;20;19.2;30.6;48;83;0.0;6596
25136;BRESCIA;17029;19/08/19;20;13;18;3;79;22;21.4;30.6;46;83;0.8;6044
25136;BRESCIA;17029;20/08/19;19;11;19;3;75;21;22.6;30.3;49;76;0.0;4988
25136;BRESCIA;17029;21/08/19;20;12;17;2;77;19;22.2;32.0;42;77;0.0;5954
25136;BRESCIA;17029;22/08/19;18;11;18;3;76;29;20.5;29.6;51;85;1.0;5567
25136;BRESCIA;17029;23/08/19;24;14;19;3;58;33;20.8;27.2;62;87;1.3;3564
25136;BRESCIA;17029;24/08/19;20;13;17;3;56;25;19.6;30.7;50;86;0.3;4768
25136;BRESCIA;17029;25/08/19;18;12;14;3;66;23;18.8;30.8;51;84;0.3;5565
25136;BRESCIA;17029;26/08/19;20;14;21;3;63;26;20.5;31.7;51;80;1.0;5054
25136;BRESCIA;17029;27/08/19;28;17;24;3;78;29;18.0;31.9;50;81;1.3;5739
25136;BRESCIA;17029;28/08/19;33;20;28;3;70;33;21.0;30.3;56;87;0.0;3474
25136;BRESCIA;17029;29/08/19;26;17;30;2;68;44;18.8;33.0;41;92;0.0;5781
25136;BRESCIA;17029;30/08/19;23;16;25;3;85;29;20.9;33.9;42;75;0.0;5725
25136;BRESCIA;17029;31/08/19;16;10;17;3;76;24;20.8;31.7;45;73;0.5;4606
25136;BRESCIA;17029;01/09/19;17;12;16;3;82;24;18.9;33.2;40;76;0.0;6113
25136;BRESCIA;17029;02/09/19;14;7;21;2;73;26;17.5;29.8;49;87;7.5;4782
25136;BRESCIA;17029;03/09/19;12;6;25;2;57;21;18.5;28.7;48;86;0.0;5184
25136;BRESCIA;17029;04/09/19;18;10;23;2;71;22;18.1;28.1;45;78;0.0;5448
25136;BRESCIA;17029;05/09/19;25;20;27;2;83;25;16.4;28.3;44;84;0.9;5573
25136;BRESCIA;17029;06/09/19;12;6;26;1;45;24;15.7;20.2;65;92;17.3;1896
25136;BRESCIA;17029;07/09/19;12;12;24;2;37;26;14.7;23.7;54;92;0.0;4644
25136;BRESCIA;17029;08/09/19;5;3;16;2;39;16;14.0;18.9;70;93;21.0;2085
25136;BRESCIA;17029;09/09/19;11;7;33;2;32;27;11.1;23.1;43;93;0.0;5997
25136;BRESCIA;17029;10/09/19;15;7;30;2;50;24;13.4;23.9;47;78;0.0;5109
25136;BRESCIA;17029;11/09/19;19;11;35;1;58;31;16.0;25.7;47;85;0.0;5527
25136;BRESCIA;17029;12/09/19;26;14;39;2;67;35;15.8;29.4;44;85;0.0;5686
25136;BRESCIA;17029;13/09/19;31;19;36;2;81;34;17.3;29.7;45;83;0.0;5555
25136;BRESCIA;17029;14/09/19;32;23;29;2;87;26;17.1;29.3;48;84;0.0;5333
25136;BRESCIA;17029;15/09/19;30;24;22;1;73;22;18.7;28.1;54;85;0.0;3720
25136;BRESCIA;17029;16/09/19;40;30;31;1;78;38;17.9;29.7;56;87;0.0;5232
25136;BRESCIA;17029;17/09/19;41;28;40;2;79;44;18.5;29.9;53;90;0.0;5061
25136;BRESCIA;17029;18/09/19;38;24;28;2;66;29;19.2;27.4;66;88;1.0;2973
25136;BRESCIA;17029;19/09/19;18;11;38;2;43;20;15.5;22.8;52;91;3.3;2840
25136;BRESCIA;17029;20/09/19;18;9;23;2;54;16;12.7;22.2;42;76;0.0;3839
25136;BRESCIA;17029;21/09/19;21;12;30;2;52;20;10.1;23.5;42;82;0.0;5264
25136;BRESCIA;17029;22/09/19;25;18;25;2;42;20;14.6;19.3;63;89;0.0;1886
25136;BRESCIA;17029;23/09/19;31;26;42;2;19;34;13.3;17.1;89;95;5.9;1085
25136;BRESCIA;17029;24/09/19;11;5;41;3;36;29;12.0;25.4;49;92;0.0;4083
25136;BRESCIA;17029;25/09/19;29;21;42;3;42;40;13.3;24.8;57;88;0.0;3858
25136;BRESCIA;17029;26/09/19;35;29;34;2;41;36;16.2;24.4;58;88;0.0;3302
25136;BRESCIA;17029;27/09/19;47;35;41;2;38;35;15.7;23.5;65;91;0.0;2211
25136;BRESCIA;17029;28/09/19;35;25;31;2;38;27;16.5;26.9;56;90;0.0;3398
25136;BRESCIA;17029;29/09/19;22;15;24;2;50;21;15.1;26.2;53;89;0.0;3554
25136;BRESCIA;17029;30/09/19;30;15;41;2;46;27;15.1;28.2;49;86;0.0;4491
25136;BRESCIA;17029;01/10/19;39;25;38;3;47;32;16.9;26.2;62;87;0.6;2730
25136;BRESCIA;17029;02/10/19;17;10;31;2;42;30;16.2;25.2;63;93;9.9;2571
25136;BRESCIA;17029;03/10/19;12;9;31;3;44;26;10.8;20.8;47;85;0.1;4206
25136;BRESCIA;17029;04/10/19;19;14;35;4;32;30;9.2;19.6;52;85;0.0;3300
25136;BRESCIA;17029;05/10/19;38;34;39;3;36;33;9.6;21.9;54;88;0.0;4210
25136;BRESCIA;17029;06/10/19;26;21;17;3;46;14;11.1;21.5;60;89;3.2;2688
25136;BRESCIA;17029;07/10/19;15;10;34;2;32;25;12.0;20.6;68;95;24.0;3039
25136;BRESCIA;17029;08/10/19;20;15;38;2;30;26;11.6;19.8;58;92;0.0;2372
25136;BRESCIA;17029;09/10/19;28;23;42;1;16;38;11.1;16.7;76;96;7.5;850
25136;BRESCIA;17029;10/10/19;26;20;44;3;19;45;10.9;20.6;67;96;0.0;3373
25136;BRESCIA;17029;11/10/19;29;20;48;2;23;40;11.6;21.7;61;93;0.0;2827
25136;BRESCIA;17029;12/10/19;43;35;38;2;31;36;10.5;20.3;69;93;0.0;3478
25136;BRESCIA;17029;13/10/19;48;38;31;2;27;33;11.1;21.2;69;93;0.0;2994
25136;BRESCIA;17029;14/10/19;57;48;52;3;30;45;11.3;21.6;64;95;0.0;3477
25136;BRESCIA;17029;15/10/19;38;27;25;2;39;17;15.1;21.8;71;92;20.7;1443
25136;BRESCIA;17029;16/10/19;17;8;47;2;30;35;11.3;21.3;61;94;0.0;3731
25136;BRESCIA;17029;17/10/19;27;19;50;2;25;45;10.2;21.6;58;91;0.0;3463
25136;BRESCIA;17029;18/10/19;25;17;47;2;19;35;13.9;17.7;78;94;2.6;1198
25136;BRESCIA;17029;19/10/19;16;12;23;1;35;13;14.3;16.7;82;96;6.1;783
25136;BRESCIA;17029;20/10/19;16;11;17;1;48;10;15.2;21.8;67;91;19.0;1940
25136;BRESCIA;17029;21/10/19;18;12;24;1;47;13;15.5;23.2;68;94;17.1;2259
25136;BRESCIA;17029;22/10/19;25;17;41;2;27;27;14.1;23.5;70;94;0.0;3237
25136;BRESCIA;17029;23/10/19;33;16;56;1;23;32;13.0;23.4;67;94;0.0;3163
25136;BRESCIA;17029;24/10/19;32;24;43;1;14;22;14.5;17.7;87;95;14.0;884
25136;BRESCIA;17029;25/10/19;26;12;47;2;17;33;12.7;22.1;68;94;0.0;2764
25136;BRESCIA;17029;26/10/19;27;17;51;1;21;35;11.6;23.3;60;90;0.0;3294
25136;BRESCIA;17029;27/10/19;26;16;39;1;24;35;11.1;22.6;62;93;0.0;3223
25136;BRESCIA;17029;28/10/19;48;34;58;3;13;49;12.0;20.4;73;94;0.3;2443
25136;BRESCIA;17029;29/10/19;39;36;51;2;15;41;14.0;16.4;89;95;3.3;766
25136;BRESCIA;17029;30/10/19;23;18;50;2;22;23;11.7;14.3;75;94;0.0;833
25136;BRESCIA;17029;31/10/19;25;17;49;2;16;30;10.3;12.0;78;88;0.0;1238
25136;BRESCIA;17029;01/11/19;27;20;42;4;17;40;10.2;12.7;70;88;0.0;1578
25136;BRESCIA;17029;02/11/19;31;23;35;3;21;32;9.4;10.8;86;96;0.6;720
25136;BRESCIA;17029;03/11/19;9;5;27;4;28;13;9.9;13.8;93;97;63.2;496
25136;BRESCIA;17029;04/11/19;20;11;74;1;11;42;8.4;17.1;76;97;0.9;2502
25136;BRESCIA;17029;05/11/19;21;15;56;2;14;32;9.5;15.2;86;96;4.8;793
25136;BRESCIA;17029;06/11/19;12;8;49;3;11;36;7.0;10.3;89;95;5.6;679
25136;BRESCIA;17029;07/11/19;20;11;53;3;13;42;4.9;11.4;87;95;2.5;1062
25136;BRESCIA;17029;08/11/19;12;6;36;2;33;21;8.4;13.1;77;93;5.0;1195
25136;BRESCIA;17029;09/11/19;19;14;45;5;19;40;5.7;13.0;73;96;4.1;1893
25136;BRESCIA;17029;10/11/19;20;13;37;2;21;31;4.1;13.8;65;93;0.0;2690
25136;BRESCIA;17029;11/11/19;16;9;68;2;12;30;4.9;9.9;84;96;3.3;888
25136;BRESCIA;17029;12/11/19;21;13;86;1;7;39;7.7;10.5;94;97;14.0;720
25136;BRESCIA;17029;13/11/19;25;19;65;2;18;28;4.5;11.9;79;97;0.6;1765
25136;BRESCIA;17029;14/11/19;14;7;48;1;37;14;3.3;13.0;56;89;0.6;2128
25136;BRESCIA;17029;15/11/19;13;9;35;1;39;22;7.2;13.2;76;96;34.4;528
25136;BRESCIA;17029;16/11/19;21;16;43;2;25;23;6.8;12.2;82;96;1.8;1354
25136;BRESCIA;17029;17/11/19;11;9;26;3;33;14;5.1;14.0;78;96;15.7;376
25136;BRESCIA;17029;18/11/19;16;10;62;2;22;22;3.7;10.7;77;94;1.8;1126
25136;BRESCIA;17029;19/11/19;8;6;38;1;41;13;7.5;12.1;77;92;4.1;573
25136;BRESCIA;17029;20/11/19;27;19;73;3;10;49;8.3;12.8;88;96;0.0;1340
25136;BRESCIA;17029;21/11/19;33;24;72;2;4;62;8.1;11.8;84;97;0.3;1261
25136;BRESCIA;17029;22/11/19;15;11;41;2;23;28;9.0;14.2;70;91;2.2;692
25136;BRESCIA;17029;23/11/19;7;4;16;2;50;8;10.5;14.4;68;84;8.1;765
25136;BRESCIA;17029;24/11/19;7;2;20;2;55;6;11.2;14.4;72;90;15.5;707
25136;BRESCIA;17029;25/11/19;21;12;75;2;17;34;9.3;18.4;63;93;0.0;1960
25136;BRESCIA;17029;26/11/19;31;17;101;3;6;49;7.4;14.2;78;94;0.0;1697
25136;BRESCIA;17029;27/11/19;23;15;61;1;7;41;9.5;11.8;89;97;22.3;347
25136;BRESCIA;17029;28/11/19;31;23;88;1;4;75;7.0;11.8;89;96;0.0;1117
25136;BRESCIA;17029;29/11/19;33;23;94;1;5;47;4.8;12.7;79;95;0.0;1660
25136;BRESCIA;17029;30/11/19;33;26;80;2;8;33;2.5;10.6;80;95;0.0;2045
25136;BRESCIA;17029;01/12/19;33;30;60;2;7;23;5.4;8.1;92;97;4.4;336
25136;BRESCIA;17029;02/12/19;29;19;83;1;6;53;6.2;9.2;83;97;2.8;1097
25136;BRESCIA;17029;03/12/19;21;14;67;1;16;34;4.6;10.8;62;90;0.0;1292
25136;BRESCIA;17029;04/12/19;35;27;76;2;12;51;1.2;8.5;62;88;0.0;2013
25136;BRESCIA;17029;05/12/19;43;35;132;2;12;70;0.2;9.3;59;90;0.0;2021
25136;BRESCIA;17029;06/12/19;59;34;152;3;6;95;0.9;7.0;76;92;0.0;1094
25136;BRESCIA;17029;07/12/19;68;48;155;2;4;73;2.3;9.2;75;93;0.0;1829
25136;BRESCIA;17029;08/12/19;44;35;85;1;11;55;1.6;10.3;70;93;0.0;1851
25136;BRESCIA;17029;09/12/19;71;59;136;2;4;62;2.8;7.5;92;97;0.7;517
25136;BRESCIA;17029;10/12/19;36;27;118;3;21;26;1.5;12.5;56;95;0.0;1975
25136;BRESCIA;17029;11/12/19;34;22;116;2;19;45;0.7;8.7;55;83;0.1;1701
25136;BRESCIA;17029;12/12/19;41;28;96;2;10;59;0.1;3.1;82;96;2.1;444
25136;BRESCIA;17029;13/12/19;26;21;92;1;5;46;-0.0;2.7;92;96;3.3;401
25136;BRESCIA;17029;14/12/19;25;16;97;1;17;26;-0.3;10.6;66;92;0.0;1788
25136;BRESCIA;17029;15/12/19;36;28;101;4;11;34;1.8;7.3;81;93;0.0;607
25136;BRESCIA;17029;16/12/19;51;34;147;3;7;39;4.7;9.7;82;94;0.0;575
25136;BRESCIA;17029;17/12/19;50;38;138;3;11;18;7.1;13.4;83;94;0.2;733
25136;BRESCIA;17029;18/12/19;56;35;152;3;8;37;8.6;11.8;94;97;0.2;748
25136;BRESCIA;17029;19/12/19;40;19;116;3;10;34;8.9;13.4;85;95;0.0;780
25136;BRESCIA;17029;20/12/19;24;9;69;2;21;22;8.6;12.8;82;97;14.6;350
25136;BRESCIA;17029;21/12/19;11;9;51;1;26;20;7.2;11.6;86;95;34.9;632
25136;BRESCIA;17029;22/12/19;13;12;45;2;25;18;4.9;11.7;76;94;29.5;1416
25136;BRESCIA;17029;23/12/19;20;15;69;2;13;23;3.7;13.8;47;83;0.0;1894
25136;BRESCIA;17029;24/12/19;28;21;96;1;14;31;2.8;10.9;58;81;0.0;1163
25136;BRESCIA;17029;25/12/19;25;19;76;1;22;20;2.1;12.6;51;80;0.0;1888
25136;BRESCIA;17029;26/12/19;24;20;70;2;21;32;2.4;12.3;50;79;0.0;1780
25136;BRESCIA;17029;27/12/19;33;16;91;2;14;52;1.9;10.2;56;86;0.0;1650
25136;BRESCIA;17029;28/12/19;34;24;90;1;14;32;2.1;10.1;72;89;0.0;1644
25136;BRESCIA;17029;29/12/19;47;40;59;1;7;36;0.4;4.8;87;94;0.0;1571
25136;BRESCIA;17029;30/12/19;61;50;77;1;2;63;-0.8;6.7;77;93;0.0;1860
25136;BRESCIA;17029;31/12/19;56;46;123;1;8;70;-0.3;9.8;63;91;0.0;1839
25136;BRESCIA;17029;01/01/20;61;54;105;2;13;55;0.4;11.1;56;87;0.0;1948
25136;BRESCIA;17029;02/01/20;61;45;120;1;9;85;0.9;9.3;68;88;0.0;1897
25136;BRESCIA;17029;03/01/20;65;58;183;1;3;90;1.6;10.1;64;89;0.0;1209
25136;BRESCIA;17029;04/01/20;52;41;129;1;10;33;1.5;11.1;62;88;0.0;1809
25136;BRESCIA;17029;05/01/20;28;25;92;2;21;27;1.8;13.9;35;80;0.0;2012
25136;BRESCIA;17029;06/01/20;35;29;62;3;24;43;1.0;9.9;59;89;0.0;1974
25136;BRESCIA;17029;07/01/20;62;51;134;2;2;102;-1.6;4.5;81;94;0.0;1881
25136;BRESCIA;17029;08/01/20;64;49;217;2;4;100;-2.5;3.6;69;91;0.0;2010
25136;BRESCIA;17029;09/01/20;66;46;260;2;5;76;-1.2;9.8;64;91;0.0;1987
25136;BRESCIA;17029;10/01/20;64;49;208;3;12;52;1.4;8.1;78;94;0.0;1279
25136;BRESCIA;17029;11/01/20;50;33;150;1;14;46;0.9;12.3;55;93;0.0;2126
25136;BRESCIA;17029;12/01/20;37;36;105;1;15;46;1.2;10.1;60;88;0.0;2139
25136;BRESCIA;17029;13/01/20;57;45;158;2;9;80;0.1;8.5;63;88;0.0;2023
25136;BRESCIA;17029;14/01/20;81;55;174;2;7;98;0.1;7.0;70;91;0.0;1636
25136;BRESCIA;17029;15/01/20;86;65;184;2;5;111;2.8;7.8;75;95;0.0;1369
25136;BRESCIA;17029;16/01/20;82;64;160;2;7;91;1.9;8.9;73;95;0.0;2164
25136;BRESCIA;17029;17/01/20;59;42;140;2;9;67;1.2;11.1;59;91;0.1;2169
25136;BRESCIA;17029;18/01/20;37;32;94;1;12;39;4.2;6.8;90;96;3.2;507
25136;BRESCIA;17029;19/01/20;23;18;56;2;19;24;1.3;8.9;60;96;0.0;2151
25136;BRESCIA;17029;20/01/20;25;13;99;1;26;26;-0.5;9.2;31;70;0.0;2341
25136;BRESCIA;17029;21/01/20;43;26;106;1;10;56;-1.5;7.8;47;78;0.0;2265
25136;BRESCIA;17029;22/01/20;61;42;181;2;6;72;-0.4;9.0;51;77;0.0;2349
25136;BRESCIA;17029;23/01/20;60;45;140;2;9;72;-0.4;9.8;49;86;0.0;2421
25136;BRESCIA;17029;24/01/20;70;53;171;2;7;73;-0.5;9.1;60;87;0.0;1753
25136;BRESCIA;17029;25/01/20;78;56;143;1;4;74;4.1;8.1;74;96;0.0;849
25136;BRESCIA;17029;26/01/20;82;70;117;1;10;66;3.3;11.0;73;96;0.0;1973
25136;BRESCIA;17029;27/01/20;73;56;131;2;10;72;2.2;11.4;63;94;0.2;2483
25136;BRESCIA;17029;28/01/20;46;41;94;2;10;51;4.0;8.3;91;97;6.4;481
25136;BRESCIA;17029;29/01/20;37;29;109;1;7;42;1.7;13.0;61;94;0.0;2728
